ID,Frame,x,y,v_x,v_y
12,1010,-0.937226643642362,-0.087201561292477,-0.181783399049431,-0.139945421783143
13,1010,-0.349318117027538,-0.079582859225462,-0.133875130078523,-0.081003170419301
13,1020,-0.407835837657392,-0.081372271682133,-0.163511231735095,0.082093942385515
13,1030,-0.480127102415615,-0.01390770531705,-0.179472837792869,0.15818699121948
13,1040,-0.551414107891687,0.045177321293452,-0.160264975006081,0.042866161341027
13,1050,-0.608339082420479,0.020385223755772,-0.129093080904995,-0.14448603836109
13,1060,-0.654688572615683,-0.070411509395421,-0.120878590786349,-0.190607642113702
13,1070,-0.705041955049558,-0.13210088993519,-0.142870693327461,-0.039583509063635
13,1080,-0.768985127277652,-0.102078316646328,-0.17285324325722,0.140943292756084
13,1090,-0.843324549655334,-0.019346255730322,-0.188444553025782,0.159778514663824
13,1100,-0.919740769698278,0.025744495084731,-0.187710588317732,0.014330165623707
13,1110,-0.993493020309519,-0.007882123231357,-0.179765586480088,-0.122896045731286
14,1010,0.16166444415454,-0.042400826424046,-0.230775142937787,-0.218365598636753
14,1020,0.061351351456178,-0.084890100316973,-0.256539398529851,0.02929270339353
14,1030,-0.043567074669341,-0.018966663709222,-0.238202051834482,0.194717660843218
14,1040,-0.129210290011407,0.070884028357601,-0.159636937487252,0.125564831760164
14,1050,-0.171276624659143,0.081485201698909,-0.055782338558511,-0.095647431582454
14,1060,-0.173836160858216,-0.005633916908361,-0.005342100317227,-0.234775875121291
14,1070,-0.175550304912925,-0.106335498398124,-0.051548786884446,-0.140307859737367
14,1080,-0.215075190365773,-0.117880204698255,-0.149583777868752,0.100507217691463
14,1090,-0.295217327207926,-0.025929724244954,-0.213108013955135,0.239119179354824
14,1100,-0.385561601529881,0.073415138785604,-0.198161751435484,0.117571780799827
14,1110,-0.453746728356314,0.068127700394908,-0.134902635523222,-0.159109756768451
14,1120,-0.493483709948459,-0.053872666629156,-0.088159683860468,-0.320843930383791
14,1130,-0.524274475444688,-0.188547443912125,-0.095324646219272,-0.2026269811899
14,1140,-0.569743426923877,-0.215974251581076,-0.144106202293228,0.092956721716074
14,1150,-0.639559437279271,-0.114182066539265,-0.192606054706078,0.298039429256427
14,1160,-0.723828270688739,0.022457291824065,-0.203756189771418,0.231613634025178
14,1170,-0.802564389096405,0.071108840680878,-0.175993952994257,-0.038883942642184
14,1180,-0.864623433084145,-0.008649862289682,-0.142499625682929,-0.263510986335227
14,1190,-0.916564089642748,-0.139699948387304,-0.138722778673765,-0.238745045642798
14,1200,-0.975601656023156,-0.199645898803921,-0.173544502098059,0.006706737541701
15,1010,0.622317649645044,-0.129654934978734,-0.159261081877554,-0.094267255884845
15,1020,0.558372646067791,-0.12214858773684,-0.164222633883792,0.121830374834921
15,1030,0.49093954253801,-0.032190635110797,-0.177138313832707,0.221463674622189
15,1040,0.416661995001625,0.055022351960911,-0.193986555685522,0.104171691701339
15,1050,0.335750297989593,0.051146718250274,-0.2057793090407,-0.128018632400279
15,1060,0.252038547769065,-0.047392553959313,-0.206535203470159,-0.250073640616383
15,1070,0.170522135213466,-0.148912194242832,-0.199531674993676,-0.132768641092251
15,1080,0.092413207774124,-0.153607466833113,-0.193924107032026,0.114592125987909
15,1090,0.015382849587845,-0.057238493452505,-0.189030313644312,0.243680070944745
15,1100,-0.058811043141325,0.041336589922683,-0.174054656701595,0.127784905832242
15,1110,-0.123860875773431,0.044989431213288,-0.149103579421566,-0.103167790573172
15,1120,-0.178093906678578,-0.041197642535854,-0.132099492082504,-0.208318159052552
15,1130,-0.229540469439434,-0.121665096028754,-0.138449622413453,-0.086339531374709
15,1140,-0.28885360460934,-0.110269267635622,-0.157308591369959,0.136868394467095
15,1150,-0.355387342535402,-0.012170380455078,-0.159646007046165,0.240949611931987
15,1160,-0.416570410246272,0.082490421909968,-0.138492306108602,0.121561900371331
15,1170,-0.466181187422283,0.085079139841987,-0.124931111418396,-0.108576974819354
15,1180,-0.516515299380989,-0.004371157945515,-0.147827625158937,-0.224012573177841
15,1190,-0.584443287549433,-0.094130918700286,-0.191388164607279,-0.104712219753099
15,1200,-0.669625831066812,-0.088140933747995,-0.212409982195719,0.140120079872435
15,1210,-0.754371273306008,0.017965145197662,-0.193003317539255,0.271128802658254
15,1220,-0.824028485098217,0.128762108378608,-0.163214041396873,0.153204530731003
15,1230,-0.884942506423506,0.140528769782465,-0.166841946679878,-0.111300354998687
15,1240,-0.957502042442119,0.039721824379658,-0.206166276954579,-0.280090493175152
16,1010,0.953289079445141,-0.07936980511283,-0.144601291908938,0.126269416096554
16,1020,0.89352760666176,-0.004936657656773,-0.155051208051357,0.12375212488237
16,1030,0.829248113004055,0.019631894793066,-0.161978130051186,-0.021914207031688
16,1040,0.763945102620812,-0.022468023282123,-0.165548970885039,-0.086356101512745
16,1050,0.696808936296024,-0.04945298641713,-0.174337702766059,0.00424041262275
16,1060,0.624474940407964,-0.019075693183923,-0.182548992834749,0.07465049570486
16,1070,0.550769742028225,0.010267410146758,-0.173294554765789,0.011876878107807
16,1080,0.485839296595334,-0.009574190697677,-0.150676633697149,-0.055345420645065
16,1090,0.430228435070505,-0.034008926369294,-0.143520207896173,-0.001925686938693
16,1100,0.371023130278395,-0.011114740248632,-0.163680320585741,0.069079993557499
16,1110,0.299284178601912,0.021255068476706,-0.185875330730066,0.013596227245556
16,1120,0.222322865694343,-0.000237758452187,-0.182225852959735,-0.08539002619009
16,1130,0.153503496234125,-0.047056952475367,-0.162594236257793,-0.042207734007409
16,1140,0.092247476688108,-0.034003945658114,-0.161264405195851,0.109911512738376
16,1150,0.024491972077444,0.040872257715335,-0.181621022605836,0.137202916950588
16,1160,-0.05304934139656,0.075758387902357,-0.185116929811863,-0.044703447383343
16,1170,-0.123601571772047,0.00510949980866,-0.152074060729944,-0.221827067447186
16,1180,-0.174708589980516,-0.101703266055392,-0.117550077220267,-0.157858016185912
16,1190,-0.21764163354826,-0.12117691314007,-0.12073508887562,0.092755727281496
16,1200,-0.271296661081012,-0.027498684230195,-0.151384889988078,0.247159629784629
16,1210,-0.338749545538723,0.076550790687633,-0.172443057228184,0.14713099602856
16,1220,-0.409251106863559,0.090206112592653,-0.168449014511856,-0.05203394800064
16,1230,-0.473508757148208,0.034923632287122,-0.153478150324356,-0.110698524030524
16,1240,-0.532033627123043,0.001647293368234,-0.148949846446,-0.020202039093875
16,1250,-0.592668634305008,0.018762001012022,-0.166187926662532,0.05629526099469
16,1260,-0.664983968453069,0.046683502163986,-0.203403209783764,0.059650040482931
16,1270,-0.755391202132019,0.066482033398366,-0.238697298624982,0.041021422355453
16,1280,-0.855941807353054,0.079500640048348,-0.238235077177667,-0.010906818487951
16,1290,-0.945979263874153,0.057756578608005,-0.205227499692432,-0.110042412300545
17,1010,1.31494456669133,-0.28208183016951,-0.137047856099156,0.077331150923624
17,1020,1.26935575045607,-0.191208531718384,-0.104660437919566,0.272325071608613
17,1030,1.23121621635568,-0.06422177288262,-0.124473717463886,0.174861424123917
17,1040,1.16977677648496,-0.051319392419251,-0.210170180097448,-0.142481142572469
17,1050,1.06308007227772,-0.178206686940596,-0.294853401172351,-0.316051491874086
17,1060,0.933894055547079,-0.304160585918519,-0.287764310529375,-0.142747427577695
17,1070,0.832868623854221,-0.292404629002751,-0.196254857774287,0.161508408204636
17,1080,0.77689016932765,-0.17495385935481,-0.115528205186669,0.234652180659478
17,1090,0.740446059704886,-0.104682884475169,-0.094084607935609,0.017412812419745
17,1100,0.701622482979163,-0.161023609419014,-0.097092194679874,-0.193351315238933
17,1110,0.662772303960987,-0.259363936666315,-0.090262043304159,-0.129761225848891
17,1120,0.629412848335836,-0.264832590098127,-0.091272875124507,0.137016587765249
17,1130,0.589754003861382,-0.149750666454117,-0.127812430340909,0.310712082230469
17,1140,0.527162904063109,-0.016262924313752,-0.185163748280055,0.204034921565002
17,1150,0.441623005237338,0.013477270797885,-0.219492792565421,-0.089824215684439
17,1160,0.351568670010772,-0.088122296861303,-0.200828723075691,-0.311295615748044
17,1170,0.280960026776785,-0.23555922180055,-0.139740344339143,-0.275775949499995
17,1180,0.239776394539458,-0.308743056461299,-0.083986685626735,-0.021807591018719
17,1190,0.213770678275397,-0.253005294615525,-0.079730294733502,0.233038821967539
17,1200,0.175992158752656,-0.122311998887267,-0.132772902268727,0.274607961373885
